run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_layout	library_selection	fastq_md5	fastq_ftp	submitted_ftp	sample_alias	sample_title
SRR1198741	SAMN02336932	SRX495236	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	15ef065e17374da97230907e20ae4444	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/001/SRR1198741/SRR1198741.fastq.gz		GSM1217624	Su(Hw)_WPP-seq_ChIP_Rep2
SRR1198746	SAMN02336905	SRX495241	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	f8d5b7145a1662b3b59713d93806f747	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/006/SRR1198746/SRR1198746.fastq.gz		GSM1217629	Usp_W3L_Input_Rep1
SRR1198749	SAMN02336904	SRX495244	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	2ea758cd5fe5c76ed40cc50fdb9106b5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/009/SRR1198749/SRR1198749.fastq.gz		GSM1217632	Usp_W3L_ChIP_Rep2
SRR1198750	SAMN02336809	SRX495245	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	ece898bae35d35c5cf5f8139fe7ccd88	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/000/SRR1198750/SRR1198750.fastq.gz		GSM1217633	USP-GFP_WPP+12-seq_Input_Rep1
SRR1198754	SAMN02336814	SRX495249	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	51d12b829277900bdd5042c23b2d708b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/004/SRR1198754/SRR1198754.fastq.gz		GSM1217637	USP-GFP_WPP+12-seq_ChIP_Rep2
SRR1198757	SAMN02336818	SRX495252	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	23ff41e1db9483dfa1a596255ff08eb7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/007/SRR1198757/SRR1198757.fastq.gz		GSM1217640	USP-GFP_0-12-seq_Input_Rep2
SRR1198758	SAMN02336828	SRX495253	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	d156de185280672f20db8ec22b16ac24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/008/SRR1198758/SRR1198758.fastq.gz		GSM1217641	USP-GFP_0-12-seq_ChIP_Rep1
SRR1198760	SAMN02336832	SRX495255	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	e89d1937a0897916a1078e1564e7b3fd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/000/SRR1198760/SRR1198760.fastq.gz		GSM1217643	H3K4me3_WPP-seq_Input_Rep1
SRR1198763	SAMN02336831	SRX495258	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	720c8ddac9c10cf59051b5bc2b3678c7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/003/SRR1198763/SRR1198763.fastq.gz		GSM1217646	H3K4me3_WPP-seq_ChIP_Rep2
SRR1198766	SAMN02336956	SRX495261	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	6e502a8b872e40e2fcf6d880ef920c53	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/006/SRR1198766/SRR1198766.fastq.gz		GSM1217649	Abd-B-GFP_vMock_W3L_ChIP-seq_ChIP_Rep1
SRR1198771	SAMN02336941	SRX495266	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	2ffb1b0f7a5482afb08c06a8517e7e18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/001/SRR1198771/SRR1198771.fastq.gz		GSM1217654	Abd-B-GFP_W3L_ChIP-seq_ChIP_Rep2
SRR1198772	SAMN02336954	SRX495267	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	4f7b34cbdf5736d35aeb7e935a002b74	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/002/SRR1198772/SRR1198772.fastq.gz		GSM1217655	CG8478_S2_cells_ChIP-seq_Input_Rep1
SRR1198782	SAMN02336795	SRX495277	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	1fcf78830918711d8b0b2e4b85b5325d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/002/SRR1198782/SRR1198782.fastq.gz		GSM1217665	H3K4me1_S2_cells_ChIP-seq_ChIP_Rep1
SRR1198783	SAMN02336794	SRX495278	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	ea37246bdef8ab4e523c827060d75132	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/003/SRR1198783/SRR1198783.fastq.gz		GSM1217666	H3K4me1_S2_cells_ChIP-seq_ChIP_Rep2
SRR1198785	SAMN02336796	SRX495280	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	b3db5388f31492bacb0db715faba4a5a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/005/SRR1198785/SRR1198785.fastq.gz		GSM1217668	H3K4me1_W3L_ChIP-seq_Input_Rep2
SRR1198794	SAMN02336802	SRX495289	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	62f17e711644420d5e0eadff0f57ef69	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/004/SRR1198794/SRR1198794.fastq.gz		GSM1217677	H3K4me3_S2_cells_ChIP-seq_ChIP_Rep1
SRR1198795	SAMN02336811	SRX495290	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	c217e8ca5d9668d87e29ab3895105d56	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/005/SRR1198795/SRR1198795.fastq.gz		GSM1217678	H3K4me3_S2_cells_ChIP-seq_ChIP_Rep2
SRR1198797	SAMN02336820	SRX495292	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	fe2810208d9a08ffffe96f52b5e023f8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/007/SRR1198797/SRR1198797.fastq.gz		GSM1217680	Hr78-GFP_8-16_embryonic_ChIP-seq_Input_Rep2
SRR1198802	SAMN02336816	SRX495297	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	a624d15aa50dc7ad15d139b9830faffb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/002/SRR1198802/SRR1198802.fastq.gz		GSM1217685	insv_Kc_cells_ChIP-seq_Input_Rep3
SRR1198803	SAMN02336822	SRX495298	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	f8aa403e26892dcd1e4815607ca4868a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/003/SRR1198803/SRR1198803.fastq.gz		GSM1217686	insv_Kc_cells_ChIP-seq_ChIP_Rep1
SRR1198811	SAMN02336870	SRX495306	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	bbce6f2403c870abb50deb15a7510963	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/001/SRR1198811/SRR1198811.fastq.gz		GSM1217695	Notch-GFP_W3L_ChIP-seq_ChIP_Rep1
SRR1198812	SAMN02336885	SRX495307	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	0c1f6ac0f326882b07160345a70722ed	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/002/SRR1198812/SRR1198812.fastq.gz		GSM1217696	Notch-GFP_W3L_ChIP-seq_ChIP_Rep2
SRR1198814	SAMN02336871	SRX495309	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	b08cceb73fecc0fc15d80c86719a00bf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/004/SRR1198814/SRR1198814.fastq.gz		GSM1217698	Trl_8-16h_embryonic_ChIP-seq_Input_Rep2
SRR1198815	SAMN02336886	SRX495310	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	c51536eb87e865aef4dfc829b64d2e62	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/005/SRR1198815/SRR1198815.fastq.gz		GSM1217699	Trl_8-16h_embryonic_ChIP-seq_Input_Rep3
SRR1198817	SAMN02336866	SRX495312	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	8ed2f8344bc39e489f5de83d1028fd47	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/007/SRR1198817/SRR1198817.fastq.gz		GSM1217701	Trl_8-16h_embryonic_ChIP-seq_ChIP_Rep2
SRR1198822	SAMN02336917	SRX495317	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	9f4420076a7d91bf0ed42e7ade65bea1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/002/SRR1198822/SRR1198822.fastq.gz		GSM1217557	TCF_0-8h_embryo_ChIP-seq_Input_Rep1
SRR1198823	SAMN02336902	SRX495318	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	c29d14f5eb5a953799f8776e36c82aaa	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/003/SRR1198823/SRR1198823.fastq.gz		GSM1217558	TCF_0-8h_embryo_ChIP-seq_Input_Rep2
SRR1198825	SAMN02336910	SRX495320	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	85add01d843f4c17add8394c4250f347	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/005/SRR1198825/SRR1198825.fastq.gz		GSM1217560	TCF_0-8h_embryo_ChIP-seq_ChIP_Rep2
SRR1198828	SAMN02336908	SRX495323	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	7e8efe23c187bee0d9879b37178db9c0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/008/SRR1198828/SRR1198828.fastq.gz		GSM1217563	Dfd-GFP_0-8h_embryo_ChIP-seq_ChIP_Rep1
SRR1198829	SAMN02336898	SRX495324	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	db66cf71d3fd9b9ee3a74199ceea02bf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/009/SRR1198829/SRR1198829.fastq.gz		GSM1217564	Dfd-GFP_0-8h_embryo_ChIP-seq_ChIP_Rep2
SRR1199480	SAMN02484466	SRX495782	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	9f4adfe2435ecfecdda47bb1dfb100cd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/000/SRR1199480/SRR1199480.fastq.gz		GSM1296160	Hr78-GFP L3 D.melanogaster Input
SRR1199481	SAMN02484467	SRX495783	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	5d0f5665f5a95a5e4a96a3ed93b120f9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/001/SRR1199481/SRR1199481.fastq.gz		GSM1296161	Hr78-GFP L3 D.melanogaster ChIP Rep1
SRR1199482	SAMN02484483	SRX495784	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	da6a35df5cc9f5f0da3c0ff6e1dafc32	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/002/SRR1199482/SRR1199482.fastq.gz		GSM1296162	Hr78-GFP L3 D.melanogaster ChIP Rep2
SRR1199488	SAMN02484482	SRX495790	PRJNA63467	7227	Drosophila melanogaster		SINGLE	ChIP	bfb8cb8136d4b6fca1ce796deb10c069	ftp.sra.ebi.ac.uk/vol1/fastq/SRR119/008/SRR1199488/SRR1199488.fastq.gz		GSM1296168	dMyc S2-DRSC late embryonic D.melanogaster ChIP Rep2
SRR121519	SAMN00217064	SRX046652	PRJNA63467	7227	Drosophila melanogaster	GSM685604: Input-s1..s7	SINGLE	ChIP	9f17e6e1f6f6791c52fea04ac764d206	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121519/SRR121519.fastq.gz		GSM685604	Input-s1..s7
SRR121520	SAMN00217064	SRX046652	PRJNA63467	7227	Drosophila melanogaster	GSM685604: Input-s1..s7	SINGLE	ChIP	74e39e4cd1e22b372bdfd8808fac2b4e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121520/SRR121520.fastq.gz		GSM685604	Input-s1..s7
SRR121521	SAMN00217064	SRX046652	PRJNA63467	7227	Drosophila melanogaster	GSM685604: Input-s1..s7	SINGLE	ChIP	226500721a92f37ffabf7028e9e4bf59	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121521/SRR121521.fastq.gz		GSM685604	Input-s1..s7
SRR121528	SAMN00217067	SRX046653	PRJNA63467	7227	Drosophila melanogaster	GSM685607: H3K36me3-s1..s7	SINGLE	ChIP	05a93a903302704d4cae0248c3ecd905	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121528/SRR121528.fastq.gz		GSM685607	H3K36me3-s1..s7
SRR121532	SAMN00217068	SRX046657	PRJNA63467	7227	Drosophila melanogaster	GSM685608: H3K36me3-p1a	PAIRED	ChIP	17f3e5878a030002dd0e71b7504d80c9;171a1b3d3b6dd57d1d40ae626e441c77	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121532/SRR121532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121532/SRR121532_2.fastq.gz		GSM685608	H3K36me3-p1a..p1b
SRR121533	SAMN00217070	SRX046654	PRJNA63467	7227	Drosophila melanogaster	GSM685610: SuHw-s1..s7	SINGLE	ChIP	38c12e462c2b5206762919738a31fa96	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121533/SRR121533.fastq.gz		GSM685610	SuHw-s1..s7
SRR121534	SAMN00217070	SRX046654	PRJNA63467	7227	Drosophila melanogaster	GSM685610: SuHw-s1..s7	SINGLE	ChIP	0aae494d9df6e00e1c91f27539b469a7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121534/SRR121534.fastq.gz		GSM685610	SuHw-s1..s7
SRR121537	SAMN00217070	SRX046654	PRJNA63467	7227	Drosophila melanogaster	GSM685610: SuHw-s1..s7	SINGLE	ChIP	801548ae5e2812672bbdb716bb645db3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121537/SRR121537.fastq.gz		GSM685610	SuHw-s1..s7
SRR121538	SAMN00217070	SRX046654	PRJNA63467	7227	Drosophila melanogaster	GSM685610: SuHw-s1..s7	SINGLE	ChIP	fe0854b6b7b09a66ad67104e4c9db657	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121538/SRR121538.fastq.gz		GSM685610	SuHw-s1..s7
SRR121545	SAMN00217073	SRX046655	PRJNA63467	7227	Drosophila melanogaster	GSM685613: gDNA-s1..s5	SINGLE	ChIP	8fe733bc6497cdd7d9140e5f53ead2d4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121545/SRR121545.fastq.gz		GSM685613	gDNA-s1..s5
SRR121547	SAMN00217076	SRX046660	PRJNA63467	7227	Drosophila melanogaster	GSM685616: gDNA-p2a	PAIRED	ChIP	14e7fd3f236e99d702ee55776073c3d4;778a64a7bc8d4943e3bee0dd3f7da367	ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121547/SRR121547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR121/SRR121547/SRR121547_2.fastq.gz		GSM685616	gDNA-p2a..p2b
