run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_layout	library_selection	fastq_md5	fastq_ftp	submitted_ftp	sample_alias	sample_title
SRR034713	SAMN00008265	SRX016152	PRJNA63463	7227	Drosophila melanogaster	E0-12_HDAC-501_ChIPSeq_1 and 2	SINGLE	ChIP	71cd427e236cc1960d081e4e12455002	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034713/SRR034713.fastq.gz		GSM499643	E0-12_HDAC-501_ChIPSeq_1 and 2
SRR037530	SAMN00009751	SRX017473	PRJNA63463	7227	Drosophila melanogaster	ORC2_KC167_Input_1 extraction3_seq1 aliquote 1	SINGLE	ChIP	6bba059f118132c1bebcd9e6fb3be368	ftp.sra.ebi.ac.uk/vol1/fastq/SRR037/SRR037530/SRR037530.fastq.gz		GSM522361	ORC2_KC167_Input_1 extraction3_seq1 aliquote 1
SRR034715	SAMN00008266	SRX016153	PRJNA63463	7227	Drosophila melanogaster	E0-4h_7T_ChIPSeq_1 and 2	SINGLE	ChIP	3586bd35ef03951144ffb4585e719813	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034715/SRR034715.fastq.gz		GSM499644	E0-4h_7T_ChIPSeq_1 and 2
SRR034716	SAMN00008267	SRX016154	PRJNA63463	7227	Drosophila melanogaster	E0-4h_7T_INPUT_1	SINGLE	ChIP	d0b80e8b7927a9bebed6c342df10183d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034716/SRR034716.fastq.gz		GSM499645	E0-4h_7T_INPUT_1
SRR034717	SAMN00008268	SRX016155	PRJNA63463	7227	Drosophila melanogaster	E0-4h_7T_INPUT_2	SINGLE	ChIP	bebbb925a96d62a69136f723c5704c34	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034717/SRR034717.fastq.gz		GSM499646	E0-4h_7T_INPUT_2
SRR034718	SAMN00008269	SRX016156	PRJNA63463	7227	Drosophila melanogaster	E4-8h_7T_ChIPSeq_1	SINGLE	ChIP	19c992e653c1501c13a03b6607e856ee	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034718/SRR034718.fastq.gz		GSM499647	E4-8h-7T(cad-GFP)-ChIPSeq_1
SRR139080	SAMN00253854	SRX050598	PRJNA63463	7227	Drosophila melanogaster	GSM694124: 24h Embryo Orc ChIP-Seq extraction1_seq1 aliquote 1	SINGLE	ChIP	ccef27d21f184e7c3f1a64952a202d46	ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/SRR139080/SRR139080.fastq.gz		GSM694124	24h Embryo Orc ChIP-Seq extraction1_seq1 aliquote 1
SRR034719	SAMN00008270	SRX016157	PRJNA63463	7227	Drosophila melanogaster	E4-8h_7T_INPUT_1	SINGLE	ChIP	336d43e1a49823449bda67f01d994105	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034719/SRR034719.fastq.gz		GSM499648	E4-8h_7T_INPUT_1
SRR034721	SAMN00008271	SRX016158	PRJNA63463	7227	Drosophila melanogaster	S2_CTCF200_ChIPSeq_1 and 2	SINGLE	ChIP	4344a54b8abb7a4fab5be4eba8c17b95	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034721/SRR034721.fastq.gz		GSM499649	S2_CTCF200_ChIPSeq_1 and 2
SRR139083	SAMN00253857	SRX050601	PRJNA63463	7227	Drosophila melanogaster	GSM694127: 24h Embryo Orc ChIP-Seq extraction4_seq1 aliquote 1	SINGLE	ChIP	7989778bb0067661a24e1aeb42792007	ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/SRR139083/SRR139083.fastq.gz		GSM694127	24h Embryo Orc ChIP-Seq extraction4_seq1 aliquote 1
SRR139087	SAMN00253861	SRX050605	PRJNA63463	7227	Drosophila melanogaster	GSM694131: 0-24h Embryo PolII ChIP-Seq extraction4_seq1 aliquote 1	SINGLE	ChIP	b8f4615de9fd8d7740f5705e6fc7d805	ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/SRR139087/SRR139087.fastq.gz		GSM694131	0-24h Embryo PolII ChIP-Seq extraction4_seq1 aliquote 1
SRR034729	SAMN00008276	SRX016163	PRJNA63463	7227	Drosophila melanogaster	WPP30-33_INPUT_1	SINGLE	ChIP	5ae10632db3accf83565d872b75edb10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034729/SRR034729.fastq.gz		GSM499654	WPP30-33_INPUT_1
SRR139089	SAMN00253863	SRX050607	PRJNA63463	7227	Drosophila melanogaster	GSM694133: SG Orc ChIP-Seq extraction1_seq1 aliquote 2	SINGLE	ChIP	1188d5893a87094e64013bd14120c117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/SRR139089/SRR139089.fastq.gz		GSM694133	SG Orc ChIP-Seq extraction1_seq1 aliquote 2
SRR034730	SAMN00008277	SRX016164	PRJNA63463	7227	Drosophila melanogaster	WPP30-33_INPUT_2	SINGLE	ChIP	054ad468c36d79c030caeecabe0594ca	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034730/SRR034730.fastq.gz		GSM499655	WPP30-33_INPUT_2
SRR586011	SAMN01761666	SRX193633	PRJNA63463	7227	Drosophila melanogaster	GSM1015349: KC167 WT Late S-phase Replicate 2 extraction8_seq1 aliquote 1	SINGLE	ChIP	d5f37b36ff369dc84c789506fe034a62	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586011/SRR586011.fastq.gz		GSM1015349	KC167 WT Late S-phase Replicate 2 extraction8_seq1 aliquote 1
SRR034732	SAMN00008279	SRX016166	PRJNA63463	7227	Drosophila melanogaster	WPP_ChIPSeq_1, 2 and 3	SINGLE	ChIP	abbcd2a0b4d6b9f89f8f5e6ac3305ba3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034732/SRR034732.fastq.gz		GSM499657	WPP(EcR-GFP)_ChIPSeq_1, 2 and 3
SRR586027	SAMN01761682	SRX193649	PRJNA63463	7227	Drosophila melanogaster	GSM1015353: S2-DRSC WT Late S-phase Replicate 1 extraction4_seq1 aliquote 1	SINGLE	other	6b7b021dc9adec90ad27aa2252b008d7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586027/SRR586027.fastq.gz		GSM1015353	S2-DRSC WT Late S-phase Replicate 1 extraction4_seq1 aliquote 1
SRR586030	SAMN01761685	SRX193652	PRJNA63463	7227	Drosophila melanogaster	GSM1015356: S2-DRSC WT Mid-Late S-phase Replicate 2 extraction7_seq1 aliquote 1	SINGLE	other	002c4d6b46b8288d0a28b2e4e9bb91e8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586030/SRR586030.fastq.gz		GSM1015356	S2-DRSC WT Mid-Late S-phase Replicate 2 extraction7_seq1 aliquote 1
SRR034736	SAMN00008281	SRX016168	PRJNA63463	7227	Drosophila melanogaster	WPP_INPUT_2	SINGLE	ChIP	bd8fcee71337ed92e3ed2eff87fac21e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034736/SRR034736.fastq.gz		GSM499659	WPP_INPUT_2
SRR586031	SAMN01761686	SRX193653	PRJNA63463	7227	Drosophila melanogaster	GSM1015357: S2-DRSC WT Late S-phase Replicate 2 extraction8_seq1 aliquote 1	SINGLE	other	82d6d0c132d755debdf3e835f713612a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586031/SRR586031.fastq.gz		GSM1015357	S2-DRSC WT Late S-phase Replicate 2 extraction8_seq1 aliquote 1
SRR034740	SAMN00008283	SRX016170	PRJNA63463	7227	Drosophila melanogaster	w3L_ChIPSeq_1, 2 and 3	SINGLE	ChIP	e832863c06d4932c750a96a5e6cbc3d1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034740/SRR034740.fastq.gz		GSM499661	w3L_7T(cad-GFP)_ChIPSeq_1, 2 and 3
SRR586032	SAMN01761687	SRX193654	PRJNA63463	7227	Drosophila melanogaster	GSM1015358: ML-DmBG3-c2 WT Early S-phase Replicate 1 extraction1_seq1 aliquote 1	SINGLE	other	b43b5668439a6c7cb3305bae89425fca	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586032/SRR586032.fastq.gz		GSM1015358	ML-DmBG3-c2 WT Early S-phase Replicate 1 extraction1_seq1 aliquote 1
SRR586033	SAMN01761688	SRX193655	PRJNA63463	7227	Drosophila melanogaster	GSM1015359: ML-DmBG3-c2 WT Mid-Early S-phase Replicate 1 extraction2_seq1 aliquote 1	SINGLE	other	8fba16deef861feeb14e6c6ec1a4886c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586033/SRR586033.fastq.gz		GSM1015359	ML-DmBG3-c2 WT Mid-Early S-phase Replicate 1 extraction2_seq1 aliquote 1
SRR037520	SAMN00009744	SRX017463	PRJNA63463	7227	Drosophila melanogaster	ORC2_S2_DRSC_2 extraction2_seq1 aliquote 1	SINGLE	ChIP	67109fcd603c826281dc825e80037f78	ftp.sra.ebi.ac.uk/vol1/fastq/SRR037/SRR037520/SRR037520.fastq.gz		GSM522354	ORC2_S2_DRSC_2 extraction2_seq1 aliquote 1
SRR586034	SAMN01761689	SRX193656	PRJNA63463	7227	Drosophila melanogaster	GSM1015360: ML-DmBG3-c2 WT Mid-Late S-phase Replicate 1 extraction3_seq1 aliquote 1	SINGLE	other	d7010b84950ec8321b5dbc4773b491a9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586034/SRR586034.fastq.gz		GSM1015360	ML-DmBG3-c2 WT Mid-Late S-phase Replicate 1 extraction3_seq1 aliquote 1
SRR586037	SAMN01761692	SRX193659	PRJNA63463	7227	Drosophila melanogaster	GSM1015363: ML-DmBG3-c2 WT Mid-Early S-phase_Replicate 2 extraction6_seq1 aliquote 1	SINGLE	other	44db09ce6bac8988005bc2f00b49e5eb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586037/SRR586037.fastq.gz		GSM1015363	ML-DmBG3-c2 WT Mid-Early S-phase_Replicate 2 extraction6_seq1 aliquote 1
SRR037521	SAMN00009745	SRX017464	PRJNA63463	7227	Drosophila melanogaster	ORC2_S2_DSRC_Input_1 extraction3_seq1 aliquote 1	SINGLE	ChIP	e6dc4b71f4eec328f5b7f4ea96f15eb3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR037/SRR037521/SRR037521.fastq.gz		GSM522355	ORC2_S2_DSRC_Input_1 extraction3_seq1 aliquote 1
SRR586038	SAMN01761693	SRX193660	PRJNA63463	7227	Drosophila melanogaster	GSM1015364: ML-DmBG3-c2  WT Mid-Late S-phase Replicate 2 extraction7_seq1 aliquote 1	SINGLE	other	8e8350d66145ab3d2fa3f3076ea011ec	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586038/SRR586038.fastq.gz		GSM1015364	ML-DmBG3-c2 WT Mid-Late S-phase Replicate 2 extraction7_seq1 aliquote 1
SRR612109	SAMN01761204	SRX193621	PRJNA63463	7227	Drosophila melanogaster	GSM1015337: KC167 PE CNV Replicate 2 extraction2_seq1 aliquote 1	PAIRED	RANDOM	91a33677b1b5fd591af7be26bad66c77;c211b1aff05bc2f9db65c59226998065	ftp.sra.ebi.ac.uk/vol1/fastq/SRR612/SRR612109/SRR612109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR612/SRR612109/SRR612109_2.fastq.gz		GSM1015337	KC167 PE CNV Replicate 2 extraction2_seq1 aliquote 1
SRR037526	SAMN00009753	SRX017469	PRJNA63463	7227	Drosophila melanogaster	MCM_KC167_2 extraction2_seq1 aliquote 1	SINGLE	ChIP	000b96ebe5843447a4784f2c588d8cb4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR037/SRR037526/SRR037526.fastq.gz		GSM522363	MCM_KC167_2 extraction2_seq1 aliquote 1
SRR612112	SAMN01761206	SRX193623	PRJNA63463	7227	Drosophila melanogaster	GSM1015339: S2-DRSC PE CNV Replicate 2 extraction2_seq1 aliquote 1	PAIRED	RANDOM	8789a3a766680e68d9c913ee1ea624f0;ca59750c5dee040577d38cd3054d2e40	ftp.sra.ebi.ac.uk/vol1/fastq/SRR612/SRR612112/SRR612112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR612/SRR612112/SRR612112_2.fastq.gz		GSM1015339	S2-DRSC PE CNV Replicate 2 extraction2_seq1 aliquote 1
SRR037529	SAMN00009750	SRX017472	PRJNA63463	7227	Drosophila melanogaster	ORC2_KC167_2 extraction2_seq1 aliquote 1	SINGLE	ChIP	d2226264d29a5316b84369a7ce807203	ftp.sra.ebi.ac.uk/vol1/fastq/SRR037/SRR037529/SRR037529.fastq.gz		GSM522360	ORC2_KC167_2 extraction2_seq1 aliquote 1
SRR384905	SAMN00760757	SRX109254	PRJNA63463	7227	Drosophila melanogaster	GSM838746: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=553	PAIRED	cDNA	e1af60f7dd0efb1d839b56ff78f067b6;269df2468dc0ec171e164fadb54be785	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384905/SRR384905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384905/SRR384905_2.fastq.gz		GSM838746	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=553
SRR139077	SAMN00253851	SRX050595	PRJNA63463	7227	Drosophila melanogaster	GSM694120: MCM S2 July 2010 extraction1_seq1 aliquote 1	SINGLE	ChIP	5dfe0a8f73831bc58004a38689b4d875	ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/SRR139077/SRR139077.fastq.gz		GSM694120	MCM S2 July 2010 extraction1_seq1 aliquote 1
SRR384908	SAMN00760760	SRX109257	PRJNA63463	7227	Drosophila melanogaster	GSM838749: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=545	PAIRED	cDNA	62308bd23e7def8a0af89826c5ea3b0b;2fae3337915033204bd2fcd8d8d4f082	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384908/SRR384908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384908/SRR384908_2.fastq.gz		GSM838749	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=545
SRR384910	SAMN00760762	SRX109259	PRJNA63463	7227	Drosophila melanogaster	GSM838751: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=560	PAIRED	cDNA	ce9d5d145a675b8ce8ebe78f034bc37c;82ce438cae500c0627a4b7046ab298b2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384910/SRR384910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384910/SRR384910_2.fastq.gz		GSM838751	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=560
SRR139078	SAMN00253852	SRX050596	PRJNA63463	7227	Drosophila melanogaster	GSM694121: MCM S2 July 2010 extraction2_seq1 aliquote 1	SINGLE	ChIP	8d159b37a81f0a5ee4151831e05fa391	ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/SRR139078/SRR139078.fastq.gz		GSM694121	MCM S2 July 2010 extraction2_seq1 aliquote 1
SRR384917	SAMN00760769	SRX109266	PRJNA63463	7227	Drosophila melanogaster	GSM838758: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=497	PAIRED	cDNA	80693d72e294326d9eefb48101cc9cad;9391ac8139433d22b90f85c78c02e9c1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384917/SRR384917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384917/SRR384917_2.fastq.gz		GSM838758	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=497
SRR139081	SAMN00253855	SRX050599	PRJNA63463	7227	Drosophila melanogaster	GSM694125: 24h Embryo Orc ChIP-Seq extraction2_seq1 aliquote 1	SINGLE	ChIP	af9fa20d756eaa53d32f99de934dbe0e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/SRR139081/SRR139081.fastq.gz		GSM694125	24h Embryo Orc ChIP-Seq extraction2_seq1 aliquote 1
SRR384918	SAMN00760770	SRX109267	PRJNA63463	7227	Drosophila melanogaster	GSM838759: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=501	PAIRED	cDNA	06a7322f5aaec53c1ccdc80a8f0d1d6b;f0579f5d8afb501179df45f69aba5c78	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384918/SRR384918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384918/SRR384918_2.fastq.gz		GSM838759	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=501
SRR384922	SAMN00760774	SRX109271	PRJNA63463	7227	Drosophila melanogaster	GSM838763: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=520	PAIRED	cDNA	ee125a5434fe354e65b6334fd16db7fc;bbe0827c699008070e1e10776f3e766d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384922/SRR384922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384922/SRR384922_2.fastq.gz		GSM838763	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=520
SRR139084	SAMN00253858	SRX050602	PRJNA63463	7227	Drosophila melanogaster	GSM694128: 0-24h Embryo PolII ChIP-Seq extraction1_seq1 aliquote 1	SINGLE	ChIP	f2d118b100b34f8f69cdb448d7b9cf17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/SRR139084/SRR139084.fastq.gz		GSM694128	0-24h Embryo PolII ChIP-Seq extraction1_seq1 aliquote 1
SRR384923	SAMN00760775	SRX109272	PRJNA63463	7227	Drosophila melanogaster	GSM838764: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=521	PAIRED	cDNA	4fdc0147aac47c69e270f16cb5af1990;92c313afe602056ca16fb61c01ec0804	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384923/SRR384923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384923/SRR384923_2.fastq.gz		GSM838764	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=521
SRR14305665	SAMN18814593	SRX10661194	PRJNA63463	7227	Drosophila melanogaster		SINGLE	DNase	548bd88a00ad7fe735674943f710397a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR143/065/SRR14305665/SRR14305665.fastq.gz		ENCODE biosample ENCBS826KGJ	ENCODE biosample ENCBS826KGJ
SRR384927	SAMN00760779	SRX109276	PRJNA63463	7227	Drosophila melanogaster	GSM838768: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=528	PAIRED	cDNA	fe0ff373b113bf6566959f59206ac7ea;ef6c793d76cf96944a6acba81b08bd94	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384927/SRR384927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384927/SRR384927_2.fastq.gz		GSM838768	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=528
SRR384928	SAMN00760780	SRX109277	PRJNA63463	7227	Drosophila melanogaster	GSM838769: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=531	PAIRED	cDNA	3d8b6bc83e54be3efbc83aa285b5f1c7;b3812973315e7694a7f9ca14f065564a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384928/SRR384928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384928/SRR384928_2.fastq.gz		GSM838769	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=531
SRR14830684	SAMN19597455	SRX11159684	PRJNA63463	6239	Caenorhabditis elegans		PAIRED	other	5111b2620ac21e5e16bf718f14c3535b;6cd45d9f01c9d8b0b3c1e0ee8245560c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR148/084/SRR14830684/SRR14830684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR148/084/SRR14830684/SRR14830684_2.fastq.gz		ENCODE biosample ENCBS676FZP	ENCODE biosample ENCBS676FZP
SRR153769	SAMN00254003	SRX052712	PRJNA63463	7227	Drosophila melanogaster	GSM697065: Cl8 CNV extraction1_seq2 aliquote 1	SINGLE	RANDOM	cb759382a3d33272a81421bee775694c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR153/SRR153769/SRR153769.fastq.gz		GSM697065	Cl8 CNV extraction1_seq2 aliquote 1
SRR504793	SAMN01041389	SRX151959	PRJNA63463	7227	Drosophila melanogaster	GSM945560: Cl8-ORC_ChIP-Seq_IP4 extraction4_seq1 aliquote 1	SINGLE	ChIP	0c8dbcbb7d4bba5d28ffcd4b1b1fd186	ftp.sra.ebi.ac.uk/vol1/fastq/SRR504/SRR504793/SRR504793.fastq.gz		GSM945560	Cl8-ORC_ChIP-Seq_IP4 extraction4_seq1 aliquote 1
SRR384932	SAMN00760784	SRX109281	PRJNA63463	7227	Drosophila melanogaster	GSM838773: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=541	PAIRED	cDNA	d6d4d8e9c8f489ed8c084e3480f51d4d;169373147fec8f36c326c2b05d19331e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384932/SRR384932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384932/SRR384932_2.fastq.gz		GSM838773	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=541
SRR384909	SAMN00760761	SRX109258	PRJNA63463	7227	Drosophila melanogaster	GSM838750: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=513	PAIRED	cDNA	208a6dad0b7b8df849a791f4eb022fc1;20128c55a58863ca91641a344a044a4a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384909/SRR384909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384909/SRR384909_2.fastq.gz		GSM838750	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=513
SRR384933	SAMN00760785	SRX109282	PRJNA63463	7227	Drosophila melanogaster	GSM838774: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=542	PAIRED	cDNA	3fccf6a747b0e5add967f95c9979f5da;cd127e4bd33ad122649dc9ea0154dbdd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384933/SRR384933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384933/SRR384933_2.fastq.gz		GSM838774	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=542
SRR384934	SAMN00760786	SRX109283	PRJNA63463	7227	Drosophila melanogaster	GSM838775: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=544	PAIRED	cDNA	0b76cfe39c8330e2daba7018ef918132;700049298b615c071f131054bbe79181	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384934/SRR384934_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384934/SRR384934_2.fastq.gz		GSM838775	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=544
SRR384911	SAMN00760763	SRX109260	PRJNA63463	7227	Drosophila melanogaster	GSM838752: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=567	PAIRED	cDNA	1374aa4ebb78840305712b9d0d5d2ed0;d563cf14ebda9a15196d6df48a792f8c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384911/SRR384911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384911/SRR384911_2.fastq.gz		GSM838752	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=567
SRR384936	SAMN00760788	SRX109285	PRJNA63463	7227	Drosophila melanogaster	GSM838777: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=548	PAIRED	cDNA	49b89952634b84a3477555904d84149e;a1fe9255f170a3d960fe920fe6628d20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384936/SRR384936_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384936/SRR384936_2.fastq.gz		GSM838777	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=548
SRR384912	SAMN00760764	SRX109261	PRJNA63463	7227	Drosophila melanogaster	GSM838753: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=572	PAIRED	cDNA	9740c3e9dffa660a38b4acda53aab027;a79701f293b31a52d0a355d90ee691a8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384912/SRR384912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384912/SRR384912_2.fastq.gz		GSM838753	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=572
SRR384937	SAMN00760789	SRX109286	PRJNA63463	7227	Drosophila melanogaster	GSM838778: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=550	PAIRED	cDNA	fa30d8bcd3511d40eb1844d93ac11afb;4abd9b938f0c006e8e6b9240afef5cde	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384937/SRR384937_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384937/SRR384937_2.fastq.gz		GSM838778	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=550
SRR384947	SAMN00760799	SRX109296	PRJNA63463	7227	Drosophila melanogaster	GSM838788: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=569	PAIRED	cDNA	822e88f6c45b86244ea369577c25b542;b4fc84e846687919be3a9ec25456ca63	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384947/SRR384947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384947/SRR384947_2.fastq.gz		GSM838788	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=569
SRR384913	SAMN00760765	SRX109262	PRJNA63463	7227	Drosophila melanogaster	GSM838754: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=578	PAIRED	cDNA	017f0d1831b09bcf318628158975088c;86747c7202cc8dddafedd0bfa689df3a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384913/SRR384913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384913/SRR384913_2.fastq.gz		GSM838754	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=578
SRR384948	SAMN00760800	SRX109297	PRJNA63463	7227	Drosophila melanogaster	GSM838789: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=571	PAIRED	cDNA	22b7a5888497f1b722d4d65f25b458d2;c7a7f4f837dcba2b9584d82cac35a9a9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384948/SRR384948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384948/SRR384948_2.fastq.gz		GSM838789	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=571
SRR384935	SAMN00760787	SRX109284	PRJNA63463	7227	Drosophila melanogaster	GSM838776: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=547	PAIRED	cDNA	6f36dd301c2a9459c6e204cc076da023;cf453e81e14c31320f5fc77b7b1a40f5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384935/SRR384935_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384935/SRR384935_2.fastq.gz		GSM838776	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=547
